Index,Mean degree,Clustering coefficient,Average shortest path length,Node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CH4 abundance,Has life?,Max betweenness node,Max node betweenness value,Max betweenness edge,Max edge betweenness value,Node degree assortativity
3386,14.0447974610493,-4.92206915026545,13.1702681652747,4.23994067379896,5.88958419747733,23.9590784040433,-3.31695296176115,0,CH21,5.73793764403612,"('CH21', 'HS')",8.21870081610201,0.0320928484990296
3387,14.0428817236596,-4.92167898913266,13.1685877456806,4.2215317362503,5.89168894977345,24.0265657239391,-3.33913452199613,0,CH21,5.7451079238272,"('CH21', 'HS')",8.22173202628208,0.0321103891173754
3388,14.0424557199323,-4.92145745844447,13.1681666358172,4.21351964918375,5.88898956367389,23.9964960693064,-3.34390179798717,0,CH21,5.7380692756748,"('CH21', 'HS')",8.21947233268395,0.0321112194141864
3389,14.0424557199323,-4.92145745844447,13.1681666358172,4.21351964918375,5.88898956367389,23.9964960693064,-3.34390179798717,0,CH21,5.7380692756748,"('CH21', 'HS')",8.21947233268395,0.0321112194141864
3390,14.0424557199323,-4.92145745844447,13.1681666358172,4.21351964918375,5.88898956367389,23.9964960693064,-3.34390179798717,0,CH21,5.7380692756748,"('CH21', 'HS')",8.21947233268395,0.0321112194141864
3391,14.0396753842252,-4.92051740129013,13.165207535471,4.22573277323,5.89448476568048,24.0344828518281,-3.37161106994969,0,CH21,5.74932498157713,"('CH21', 'HS')",8.22294529017003,0.0320997155889494
3392,14.0396753842252,-4.92051740129013,13.165207535471,4.22573277323,5.89448476568048,24.0344828518281,-3.37161106994969,0,CH21,5.74932498157713,"('CH21', 'HS')",8.22294529017003,0.0320997155889494
3393,14.0458605215738,-4.92263801438715,13.1715241868256,4.2448560566839,5.89432231750851,24.0179594090908,-3.30277065724028,0,CH21,5.74307052212219,"('CH21', 'HS')",8.2196407443014,0.0321062166446707
3394,13.8819163620058,-4.744269768816,13.0071381307108,6.92818941406776,8.24719791689525,24.1838112791523,-5.44490555142168,0,O,8.44237813910568,"('H', 'HV')",10.0623954113602,0.0328324681941561
3395,14.0396753842252,-4.92051740129013,13.165207535471,4.22573277323,5.89448476568048,24.0344828518281,-3.37161106994969,0,CH21,5.74932498157713,"('CH21', 'HS')",8.22294529017003,0.0320997155889494
3396,14.0456486114482,-4.92232072714989,13.1711059591092,4.24484021827242,5.89382207310143,24.0158679295677,-3.30539480106643,0,CH21,5.74307043628977,"('CH21', 'HS')",8.21964074371985,0.0320917273169243
3397,14.0415994216343,-4.92120840215253,13.167323174253,4.21094197035451,5.89005894428104,23.9735954386057,-3.35556141053216,0,CH21,5.73610412805595,"('CH21', 'HS')",8.21982502154016,0.0321124403928621
3398,14.0415994216343,-4.92120840215253,13.167323174253,4.21094197035451,5.89005894428104,23.9735954386057,-3.35556141053216,0,CH21,5.73610412805595,"('CH21', 'HS')",8.21982502154016,0.0321124403928621
3399,14.0415994216343,-4.92120840215253,13.167323174253,4.21094197035451,5.89005894428104,23.9735954386057,-3.35556141053216,0,CH21,5.73610412805595,"('CH21', 'HS')",8.21982502154016,0.0321124403928621
3400,14.0422399664957,-4.92118858005029,13.1677451372316,4.22178461244117,5.89351096387682,24.0292219691336,-3.34872198600186,0,CH21,5.74510941341928,"('CH21', 'HS')",8.2217320396288,0.0320965332786396
3401,14.0422399664957,-4.92118858005029,13.1677451372316,4.22178461244117,5.89351096387682,24.0292219691336,-3.34872198600186,0,CH21,5.74510941341928,"('CH21', 'HS')",8.2217320396288,0.0320965332786396
3402,14.0422399664957,-4.92118858005029,13.1677451372316,4.22178461244117,5.89351096387682,24.0292219691336,-3.34872198600186,0,CH21,5.74510941341928,"('CH21', 'HS')",8.2217320396288,0.0320965332786396
3403,14.0441626572918,-4.9220656751228,13.1698486697647,4.21356866826018,5.88827211891026,24.0023799915614,-3.32239304727951,0,CH21,5.73807565924052,"('CH21', 'HS')",8.21947240661291,0.0321086438887534
3404,14.0441626572918,-4.9220656751228,13.1698486697647,4.21356866826018,5.88827211891026,24.0023799915614,-3.32239304727951,0,CH21,5.73807565924052,"('CH21', 'HS')",8.21947240661291,0.0321086438887534
3405,13.8780971794532,-4.72241522126789,13.003214497068,7.29618675604746,8.61093903145174,24.1972320126437,-5.54515513999149,0,O,8.81038115058503,"('H', 'HV')",10.429269419644,0.032962804872777
